Tree file : INDELible V1.03 (best viewed cut and paste in e.g. excel)

N.B. Simulation blocks with no random trees will have their trees printed for the first replicate only.

FILE	TREE	NTAXA	REP	PART	LENGTH	DEPTH	MAX PAIRWISE DISTANCE	TREE STRING

dataset_028	T028	94	1	1	8.31496	0.851111	1.34836	((((((85_0_0:0.10006939,(((39_1_0:0.03480772,(73_1_0:0.00784114,(41_1_0:0.02281019,(69_1_0:0.00993528,78_1_0:0.00664220):0.00125080):0.01033241):0.02452468):0.01004878,48_1_0:0.05295775):0.06599105,(48_0_0:0.04623805,((((78_0_0:0.00472919,69_0_0:0.00920697):0.00190218,41_0_0:0.01579624):0.00864713,73_0_0:0.01408413):0.02312303,39_0_0:0.02220568):0.01840398):0.03338660):0.00795005):0.01574402,(95_0_0:0.07892013,15_0_0:0.10255931):0.04317709):0.04371688,((38_0_0:0.08157253,65_0_0:0.04115610):0.07582510,(57_0_0:0.02680961,(33_0_0:0.07231898,32_0_0:0.02777587):0.00582017):0.19118055):0.00787924):0.02558042,((((((75_0_0:0.00506459,91_0_0:0.00891645):0.01564844,(16_0_0:0.00960318,(76_0_0:0.00458997,((2_0_0:0.00233059,51_0_0:0.00106780):0.00457865,35_0_0:0.00355965):0.00024409):0.01387694):0.01515044):0.01394320,(74_0_0:0.03538856,70_0_0:0.04712383):0.02414381):0.04077634,(31_0_0:0.02681865,((19_0_0:0.00624834,36_0_0:0.00664887):0.01873985,((19_2_0:0.01240569,36_2_0:0.00938281):0.00930065,(19_3_0:0.00817470,36_3_0:0.00694258):0.00216209):0.02861929):0.01514114):0.06152519):0.01842147,((47_0_0:0.08008431,(45_0_0:0.02792625,(71_0_0:0.01748782,12_0_0:0.03022791):0.00388299):0.04774360):0.03373299,(9_0_0:0.01648025,(55_0_0:0.00236195,83_0_0:0.00427311):0.00846585):0.10327955):0.00743535):0.30898310,52_0_0:0.63375335):0.01858492):0.06249020,(((((89_0_0:0.02845749,((44_0_0:0.00474981,34_0_0:0.00363400):0.08042976,(30_0_0:0.03465473,11_0_0:0.01672275):0.02585102):0.01508022):0.25021357,(62_0_0:0.05257124,62_5_0:0.19525095):0.01180516):0.02244978,((((1_4_0:0.01445690,93_4_0:0.03636064):0.01181771,25_4_0:0.09069419):0.01072860,77_4_0:0.04415958):0.08872964,(77_0_0:0.02582669,(25_0_0:0.12284830,(93_0_0:0.03791307,1_0_0:0.00991884):0.01736915):0.02185027):0.07870766):0.00520385):0.06501315,(((79_0_0:0.04423723,(82_0_0:0.02191969,(61_0_0:0.03964295,(22_0_0:0.00444715,28_0_0:0.00629174):0.02529661):0.03747605):0.02713344):0.02948893,17_0_0:0.15232245):0.37517993,((56_0_0:0.05220485,((49_0_0:0.00175658,59_0_0:0.00474720):0.00364287,((46_0_0:0.00383489,14_0_0:0.00274521):0.00485796,53_0_0:0.00817737):0.00011983):0.04370539):0.00734570,43_0_0:0.12759390):0.19693174):0.00683008):0.00216176,(((80_0_0:0.02946991,(58_0_0:0.01869049,(81_0_0:0.08355173,21_0_0:0.02398063):0.00262990):0.00558641):0.24947637,(((10_0_0:0.02204686,37_0_0:0.02654236):0.00654562,(27_0_0:0.00436532,92_0_0:0.00243001):0.02625451):0.00493893,(((3_0_0:0.00307930,5_0_0:0.00071341):0.00015393,7_0_0:0.00373031):0.03613595,40_0_0:0.03576794):0.00133126):0.23094934):0.06317032,((6_0_0:0.03443620,66_0_0:0.02370473):0.10181592,((20_0_0:0.00673870,90_0_0:0.00385826):0.11337714,64_0_0:0.11017452):0.05480571):0.05610096):0.12062205):0.09703335):0.13628219,((99_0_0:0.13376241,(98_0_0:0.03571629,100_0_0:0.00839112):0.01231167):0.03905353,(96_0_0:0.00405055,97_0_0:0.01402664):0.08586452):0.31108084);

dataset_029	T029	79	1	1	5.66941	0.486164	0.797183	(((96_0_0:0.00704485,97_0_0:0.00719297):0.06268276,(100_0_0:0.02015470,99_0_0:0.05608215):0.01755634):0.23738019,((((((48_0_0:0.07506920,39_0_0:0.02305071):0.03444605,85_0_0:0.07322437):0.01216178,(95_0_0:0.06189967,15_0_0:0.13472108):0.02399659):0.12164710,(((33_0_0:0.05030463,32_0_0:0.01767967):0.00478851,57_0_0:0.01722939):0.02278885,((38_0_0:0.09573284,65_0_0:0.06793207):0.11387609,(38_1_0:0.12158198,65_1_0:0.06845945):0.11001488):0.03655094):0.00630467):0.04693805,((((88_0_0:0.01024734,4_0_0:0.00266864):0.02470558,87_0_0:0.00859915):0.11479678,(((68_0_0:0.01255892,26_0_0:0.01674854):0.07223734,(((23_0_0:0.01054323,(13_0_0:0.00061416,86_0_0:0.00307186):0.01403102):0.02986736,54_0_0:0.05019393):0.05074526,(94_0_0:0.00216951,67_0_0:0.00150709):0.07007084):0.01993895):0.01328416,(60_0_0:0.18548147,60_2_0:0.09462143):0.01031418):0.01330612):0.02460980,(8_0_0:0.06303164,84_0_0:0.11650231):0.07546566):0.04056943):0.04279124,(((((90_0_0:0.00337069,20_0_0:0.00332235):0.08077572,64_0_0:0.02899014):0.01690985,((6_6_0:0.02656228,66_6_0:0.00769396):0.00400787,(66_0_0:0.02508011,6_0_0:0.02298900):0.00302450):0.05172806):0.04083015,(((40_0_0:0.02106740,((3_0_0:0.00432349,5_0_0:0.00114730):0.00033855,7_0_0:0.00222641):0.02423328):0.00103390,((37_0_0:0.01193541,10_0_0:0.01784145):0.00434260,(92_0_0:0.00092467,27_0_0:0.00317365):0.00864846):0.00377083):0.15049170,(((21_0_0:0.01949203,81_0_0:0.02610263):0.00151576,58_0_0:0.02241273):0.00947000,80_0_0:0.05138673):0.13406992):0.03594093):0.07171692,(((62_0_0:0.05623435,(((29_5_0:0.02271043,(63_5_0:0.00451539,72_5_0:0.00875858):0.01335172):0.00044390,(29_0_0:0.01522690,(63_0_0:0.00347403,72_0_0:0.00748531):0.00702904):0.00017975):0.03988511,(89_0_0:0.01731708,(30_0_0:0.02262113,(34_0_0:0.00329541,44_0_0:0.00310497):0.03235329):0.01240152):0.16754050):0.02432014):0.03353278,((77_3_0:0.02798416,25_3_0:0.05743779):0.03979514,((25_0_0:0.03726169,(93_0_0:0.01348437,93_4_0:0.00460468):0.02203954):0.01230445,77_0_0:0.03300757):0.03594458):0.05550891):0.05497134,((43_0_0:0.09476893,(56_0_0:0.05593342,((59_0_0:0.00157096,49_0_0:0.00233834):0.00619846,(53_0_0:0.00867115,(14_0_0:0.00125204,46_0_0:0.00190910):0.00426114):0.00013869):0.03607990):0.00474042):0.07028236,(17_0_0:0.12269484,(((22_0_0:0.00533351,28_0_0:0.00601650):0.03341137,82_0_0:0.02372036):0.01439220,79_0_0:0.04117658):0.01615291):0.19799757):0.01110011):0.00100757):0.01538770):0.11606995);

dataset_030	T030	104	1	1	26.1747	2.04131	3.15347	((((((38_0_0:0.36813802,65_0_0:0.23389454):0.25990204,((85_0_0:0.25802511,(48_0_0:0.18682533,(39_0_0:0.10603578,(73_0_0:0.04541759,(41_0_0:0.05075856,(69_0_0:0.02599947,78_0_0:0.01316270):0.00595235):0.02252193):0.04649433):0.04573696):0.17301328):0.04357210,(15_0_0:0.45491092,95_0_0:0.47039227):0.07965761):0.35282155):0.09154497,(((87_0_0:0.04344415,(88_0_0:0.03619388,4_0_0:0.01593504):0.05278416):0.48588498,(60_0_0:0.61066260,(((54_0_0:0.19094059,(23_0_0:0.10900474,(86_0_0:0.01107803,13_0_0:0.01735860):0.06105193):0.14160302):0.07781254,(94_0_0:0.02307520,67_0_0:0.00816875):0.24371060):0.09084067,(26_0_0:0.04554305,68_0_0:0.03274108):0.32182141):0.06362260):0.02903978):0.17202734,(84_0_0:0.23136485,8_0_0:0.18760329):0.52562932):0.17044633):0.01128021,(((52_0_0:0.54464002,(18_0_0:0.14965363,((50_0_0:0.00245816,24_0_0:0.00330671):0.04324135,42_0_0:0.02346323):0.20437200):0.56565545):0.07646363,(52_1_0:0.36649719,(18_1_0:0.15672397,((24_1_0:0.00250559,50_1_0:0.00308897):0.03329239,42_1_0:0.03046595):0.17899677):0.59281291):0.10157626):0.54003406,((((36_0_0:0.02125586,19_0_0:0.02205866):0.10853132,31_0_0:0.13561086):0.12961808,(((75_0_0:0.02402332,91_0_0:0.03526508):0.07800060,(((35_0_0:0.01617837,(2_0_0:0.00789513,51_0_0:0.00415757):0.00652467):0.00078393,76_0_0:0.01403123):0.02948741,16_0_0:0.02347152):0.13548820):0.02420646,(74_0_0:0.13847621,70_0_0:0.16371156):0.09000974):0.04725155):0.04032687,((47_0_0:0.12708964,(45_0_0:0.11488227,(12_0_0:0.04757374,71_0_0:0.04322118):0.01370606):0.07398841):0.11088683,((55_0_0:0.01000198,83_0_0:0.01012651):0.02215388,9_0_0:0.02779198):0.29009797):0.02502528):0.57880903):0.07040916):0.14078705,(((6_0_0:0.08333645,66_0_0:0.07101135):0.44900523,((((21_0_0:0.11893967,81_0_0:0.12830119):0.00643659,58_0_0:0.11572414):0.03406467,80_0_0:0.21806223):0.52686105,(((37_0_0:0.05187949,10_0_0:0.07601609):0.01457874,(92_0_0:0.01300215,27_0_0:0.01520261):0.03653612):0.01011984,((7_0_0:0.00932423,(3_0_0:0.00693132,5_0_0:0.00407787):0.00062250):0.05801234,40_0_0:0.08651397):0.00295357):0.54424374):0.21759419):0.31320962,(((((((46_0_0:0.00997074,14_0_0:0.00652206):0.02221481,53_0_0:0.02687081):0.00053132,(49_0_0:0.00702979,59_0_0:0.01154158):0.02395481):0.12961849,56_0_0:0.16644206):0.03206701,43_0_0:0.27612106):0.45439314,((79_0_0:0.28282947,(82_0_0:0.17329963,(61_0_0:0.08810744,(22_0_0:0.03352663,28_0_0:0.01598818):0.04204095):0.09837927):0.06614331):0.08189436,17_0_0:0.53803933):0.64955778):0.02444055,(((25_0_0:0.16342338,(93_0_0:0.10464690,1_0_0:0.04004680):0.03992558):0.05560460,77_0_0:0.14617466):0.36475201,((((89_0_0:0.08871333,((11_0_0:0.04987102,30_0_0:0.05765165):0.03430895,(34_0_0:0.00702451,44_0_0:0.01125326):0.15971997):0.03386722):0.24454375,(89_2_0:0.11154637,((11_2_0:0.04241074,30_2_0:0.05771834):0.03666676,(34_2_0:0.00976469,44_2_0:0.01157774):0.12332916):0.03925696):0.21392255):0.12216797,(29_0_0:0.07665149,(63_0_0:0.04714464,72_0_0:0.04647904):0.06630864):0.17578652):0.05488132,62_0_0:0.36292778):0.18961223):0.27117181):0.00480114):0.21674463):0.38031304,(((100_0_0:0.05085394,98_0_0:0.07447915):0.04685709,99_0_0:0.35592742):0.08757404,(96_0_0:0.01664161,97_0_0:0.05026239):0.19482469):0.59284967);

dataset_031	T031	38	1	1	2.8972	0.622089	1.09433	((((((40_1_0:0.08169805,((5_1_0:0.00237943,3_1_0:0.00373482):0.00012248,7_1_0:0.00359707):0.03136696):0.00076728,((27_1_0:0.00244118,92_1_0:0.00526476):0.01144669,((10_1_0:0.02386331,10_5_0:0.04620632):0.00807895,37_1_0:0.02333441):0.01002387):0.00120655):0.13122558,((((37_3_0:0.04405637,10_3_0:0.02541232):0.01266218,(27_3_0:0.00516008,92_3_0:0.00717042):0.03202889):0.00049985,((10_2_0:0.04580094,37_2_0:0.01702708):0.00923322,(27_2_0:0.00504222,(92_2_0:0.00257258,92_4_0:0.00547549):0.00087526):0.01953284):0.00180959):0.00119478,(40_2_0:0.02540357,((7_6_0:0.00070047,7_2_0:0.00071083):0.00293759,(3_2_0:0.00184809,5_2_0:0.00316663):0.00049928):0.02059107):0.00041547):0.08905849):0.11753802,((58_0_0:0.06403664,81_0_0:0.10928621):0.01733907,80_0_0:0.01683066):0.07533323):0.05092459,((64_7_0:0.14778834,(20_7_0:0.01013508,90_7_0:0.00864502):0.23813989):0.07288296,((20_0_0:0.01175484,90_0_0:0.00534394):0.18691168,64_0_0:0.05613503):0.11714732):0.01318817):0.09009234,(56_0_0:0.10652028,(((14_0_0:0.00292715,46_0_0:0.00974670):0.00833338,53_0_0:0.01693639):0.00024998,(49_0_0:0.00699644,59_0_0:0.00378069):0.00792355):0.04111688):0.51556823);

dataset_032	T032	77	1	1	3.90983	0.419798	0.769465	(((((65_0_0:0.06251867,38_0_0:0.05524683):0.07743452,((32_0_0:0.01560950,33_0_0:0.02028215):0.00827424,57_0_0:0.01473630):0.04439709):0.01124212,((95_0_0:0.05558348,15_0_0:0.14820833):0.03033313,(85_0_0:0.11917847,((((((78_0_0:0.00258500,69_0_0:0.00474196):0.00096259,41_0_0:0.01226136):0.00884981,73_0_0:0.01571744):0.00614571,39_0_0:0.02456077):0.01412992,(39_1_0:0.01872521,(((69_1_0:0.00638598,78_1_0:0.00365127):0.00087265,41_1_0:0.00475414):0.00452078,73_1_0:0.00485285):0.00594386):0.01392581):0.00077911,48_0_0:0.03241550):0.02037783):0.00391636):0.04939604):0.02135855,((52_0_0:0.09880504,((42_0_0:0.00573263,(50_0_0:0.00072582,24_0_0:0.00064312):0.01296312):0.01879878,18_0_0:0.02449030):0.21433839):0.12678727,(((((75_0_0:0.00285444,91_0_0:0.01029730):0.00785705,(16_0_0:0.00456604,(((2_0_0:0.00315419,51_0_0:0.00029861):0.00100036,35_0_0:0.00225142):0.00004808,76_0_0:0.00221840):0.00552420):0.01252454):0.00930570,(70_0_0:0.03251136,74_0_0:0.02536290):0.01273793):0.00664660,(31_0_0:0.01553513,(36_0_0:0.00502614,19_0_0:0.00814220):0.01265001):0.02189544):0.00918838,(((45_0_0:0.01031642,(12_0_0:0.01973702,71_0_0:0.01338407):0.00200936):0.02045588,47_0_0:0.02558514):0.00861462,((55_0_0:0.00273071,83_0_0:0.00180957):0.00513024,9_0_0:0.00478361):0.05096198):0.00413946):0.10055211):0.01215029):0.03403426,(((17_0_0:0.09522368,(79_0_0:0.09300739,(82_0_0:0.05645695,(61_0_0:0.01515219,(22_0_0:0.00399820,28_0_0:0.00492589):0.01072023):0.01557677):0.00974805):0.01196410):0.20002521,((62_0_0:0.06846311,((((34_0_0:0.00098644,44_0_0:0.00540497):0.04080445,(30_0_0:0.01038787,11_0_0:0.00528895):0.01385229):0.00577130,89_0_0:0.03009260):0.05391039,((63_0_0:0.00150004,72_0_0:0.00726762):0.00411874,29_0_0:0.01944176):0.01444644):0.02932793):0.03689374,((25_0_0:0.03506209,(1_0_0:0.00934045,93_0_0:0.02568416):0.01926230):0.01042040,77_0_0:0.03320941):0.03689620):0.05414049):0.00077948,((((90_0_0:0.00278476,20_0_0:0.00542875):0.07644036,64_0_0:0.03524338):0.05700312,(6_0_0:0.03229028,66_0_0:0.01443112):0.06791335):0.01243886,((80_0_0:0.04056964,(58_0_0:0.03676023,(21_0_0:0.00714644,81_0_0:0.03356799):0.00198471):0.00152091):0.12175724,((((5_0_0:0.00121786,3_0_0:0.00048587):0.00013032,7_0_0:0.00226353):0.03101144,40_0_0:0.04197822):0.00045454,(27_0_0:0.00216675,92_0_0:0.00349433):0.01455968):0.07237733):0.01394679):0.06886874):0.04389087);

dataset_033	T033	63	1	1	6.47125	0.620358	1.07986	(((((((26_0_0:0.01476691,68_0_0:0.00911183):0.10091927,(54_0_0:0.07216221,(23_0_0:0.04099330,(86_0_0:0.00451664,13_0_0:0.00381056):0.02224356):0.06421126):0.06533146):0.03502814,60_0_0:0.23124354):0.01546548,(((88_6_0:0.01712631,4_6_0:0.00630817):0.02468255,(4_0_0:0.00549186,88_0_0:0.01716813):0.02146141):0.00375797,87_0_0:0.02103629):0.16493503):0.09281337,(8_0_0:0.05773854,84_0_0:0.08857148):0.16132416):0.05866003,(((((48_1_0:0.06967369,((73_1_0:0.01819540,(41_1_0:0.01507076,(78_1_0:0.00457551,69_1_0:0.01121629):0.00190316):0.01149354):0.02463444,39_1_0:0.03698304):0.02635602):0.04536044,(39_0_0:0.03446903,(73_0_0:0.01844371,(41_0_0:0.02099876,(69_0_0:0.00959954,78_0_0:0.00554480):0.00273776):0.01174590):0.02414134):0.07806282):0.00495980,85_0_0:0.09274354):0.01505291,((95_2_0:0.10355042,15_2_0:0.13603549):0.00425235,(15_0_0:0.12702619,(95_0_0:0.05657287,95_3_0:0.05410941):0.07014408):0.00502368):0.04233032):0.10565468,((57_0_0:0.01972106,(32_0_0:0.03846282,33_0_0:0.05370707):0.01249125):0.14506013,(((65_0_0:0.04394413,65_5_0:0.06020801):0.00001451,38_0_0:0.09508630):0.03150890,(38_4_0:0.12668795,65_4_0:0.05217320):0.01722107):0.09709090):0.01100516):0.03091701):0.06131510,(((25_0_0:0.08788819,(93_0_0:0.04534214,1_0_0:0.01494397):0.01751923):0.34399137,(((((49_0_0:0.00240615,59_0_0:0.00502976):0.01070638,53_0_0:0.00971047):0.05315946,56_0_0:0.05474059):0.00779916,43_0_0:0.13927260):0.24683626,(17_0_0:0.20886705,(79_0_0:0.10026308,((22_0_0:0.01101504,28_0_0:0.00837278):0.02735994,61_0_0:0.04440636):0.06999547):0.03209081):0.24052649):0.01492954):0.00136036,((80_0_0:0.07053962,(58_0_0:0.04285194,81_0_0:0.04287206):0.01173959):0.17332499,(((10_0_0:0.02581989,37_0_0:0.02256385):0.00630783,(27_0_0:0.00330960,92_0_0:0.00497438):0.01275073):0.00347050,((7_0_0:0.00282406,(3_0_0:0.00249863,5_0_0:0.00177745):0.00030813):0.01827103,40_0_0:0.04613066):0.00090441):0.24566467):0.24517724):0.08248061);

dataset_034	T034	24	1	1	3.41575	0.976672	1.38282	((((55_0_0:0.00300612,83_0_0:0.00696928):0.00800592,9_0_0:0.02951315):0.05675867,((31_5_0:0.23924174,((19_0_0:0.02028784,36_0_0:0.01599312):0.03943072,31_0_0:0.03063771):0.03473750):0.02997231,(((91_0_0:0.03618456,75_0_0:0.00347933):0.03524856,((76_0_0:0.00736515,((51_0_0:0.00282530,2_0_0:0.00649082):0.00496744,35_0_0:0.00658596):0.00026816):0.01694799,16_0_0:0.01973464):0.11406251):0.01316609,74_0_0:0.22169414):0.02073658):0.01337028):0.11243538,((32_3_0:0.27724030,((57_4_0:0.04084729,(32_4_0:0.02859443,33_4_0:0.04893020):0.02326564):0.00711050,33_0_0:0.63412391):0.25123934):0.03418874,(15_0_0:0.18814628,((48_1_0:0.02910897,48_2_0:0.04932718):0.17941641,85_0_0:0.18244805):0.02346034):0.21106603):0.05711985);

dataset_035	T035	118	1	1	13.0199	0.896228	1.66621	(((99_0_0:0.35581155,(100_0_0:0.04439712,98_0_0:0.01200874):0.02995552):0.07884535,((96_0_0:0.00331834,97_0_0:0.01682690):0.08125934,(96_10_0:0.00668623,97_10_0:0.02634707):0.04045207):0.00225917):0.33532256,(((((58_0_0:0.04337081,(81_0_0:0.06099066,21_0_0:0.07679666):0.00895498):0.01225746,80_0_0:0.02283465):0.34510115,((6_0_0:0.04785912,66_0_0:0.05349100):0.05127077,(64_0_0:0.14085843,(20_0_0:0.00918152,90_0_0:0.00340097):0.04546942):0.15549235):0.00925039):0.10556558,((((((11_0_0:0.04100749,30_0_0:0.02014957):0.02111130,(34_0_0:0.00247052,44_0_0:0.00027239):0.05421922):0.18656386,(29_0_0:0.07458183,(72_0_0:0.02594139,63_0_0:0.01243849):0.02786115):0.06791232):0.02603808,((29_9_0:0.03672134,72_9_0:0.02342998):0.04888476,(89_9_0:0.03016904,((11_9_0:0.01682360,30_9_0:0.01858011):0.02344291,(34_9_0:0.00466724,44_9_0:0.01142878):0.06048951):0.04138621):0.13791570):0.00833031):0.28596906,((25_0_0:0.02295536,(93_0_0:0.07300861,1_0_0:0.03158074):0.02040876):0.01870682,77_0_0:0.06677706):0.31860713):0.07523650,(56_0_0:0.23803828,(17_0_0:0.31803467,((82_0_0:0.07486267,((22_0_0:0.01509420,28_0_0:0.00560799):0.01992861,(61_0_0:0.01756881,61_8_0:0.01467299):0.01416848):0.01487291):0.07386275,79_0_0:0.05524901):0.03333713):0.24874568):0.00255476):0.00138840):0.10124901,((((((32_0_0:0.03799721,33_0_0:0.00738842):0.02300189,57_0_0:0.05195162):0.13224611,(38_0_0:0.07652002,(65_0_0:0.05848585,65_1_0:0.15440262):0.01027587):0.06562855):0.01002158,((15_0_0:0.23541726,95_0_0:0.03588406):0.13389149,((39_0_0:0.02879353,48_0_0:0.01544463):0.24286388,85_0_0:0.21689657):0.01973199):0.29953757):0.06979841,((8_0_0:0.28354010,84_0_0:0.11032740):0.16014030,((((68_0_0:0.01454230,26_0_0:0.03567210):0.10978304,((94_0_0:0.01350430,67_0_0:0.00330551):0.17769935,((23_0_0:0.01678641,(86_0_0:0.00323552,13_0_0:0.00925255):0.00457427):0.14103814,54_0_0:0.15573990):0.15429890):0.01971743):0.03185625,60_0_0:0.16092998):0.01583376,(4_0_0:0.00452328,88_0_0:0.02367126):0.06041379):0.02538477):0.09667672):0.00898657,(((((31_5_0:0.05668547,(19_5_0:0.00614389,36_5_0:0.00189814):0.04732937):0.03955590,((74_5_0:0.03153877,70_5_0:0.11130602):0.03831307,((91_5_0:0.00469192,75_5_0:0.00453182):0.08745842,((76_5_0:0.01204789,((51_5_0:0.00108932,2_5_0:0.00331231):0.00197257,35_5_0:0.00991289):0.00061083):0.01442372,16_5_0:0.00720666):0.12646516):0.02401170):0.01614271):0.04107735,((((12_5_0:0.02969000,71_5_0:0.00730231):0.01414807,45_5_0:0.06736935):0.12106090,47_5_0:0.03433513):0.03767467,((83_5_0:0.00833058,55_5_0:0.00911234):0.01247477,9_5_0:0.02271752):0.17094428):0.02082819):0.05703251,(((31_0_0:0.16791746,(19_0_0:0.01071103,36_0_0:0.00893434):0.04540549):0.02698282,((74_0_0:0.01008072,70_0_0:0.09487667):0.08692165,((16_0_0:0.00769615,(((2_0_0:0.00315092,51_0_0:0.00307660):0.00276905,35_0_0:0.02371947):0.00025924,76_0_0:0.00473113):0.02719980):0.08494995,(91_0_0:0.00931028,75_0_0:0.01081917):0.08673646):0.00376225):0.03665762):0.00469732,((((12_0_0:0.01378356,71_0_0:0.02343351):0.01128315,45_0_0:0.07831554):0.07489840,(47_6_0:0.01975176,47_0_0:0.03964269):0.00405206):0.05561435,((9_7_0:0.01726744,(55_7_0:0.00420698,83_7_0:0.00041046):0.00975105):0.10588281,((83_0_0:0.00428955,55_0_0:0.00658652):0.00483751,9_0_0:0.00928802):0.04745546):0.08526844):0.00529480):0.03782246):0.04536801,(52_0_0:0.05156434,(((18_0_0:0.02736580,18_4_0:0.04909979):0.01882641,((50_0_0:0.00065097,24_0_0:0.00104562):0.02146583,42_0_0:0.01709646):0.04942926):0.03653616,(18_3_0:0.05113900,((24_3_0:0.00117991,50_3_0:0.00107595):0.03259708,42_3_0:0.00760225):0.04215812):0.08615174):0.21721627):0.15014818):0.06378441):0.03315639):0.11544041);

dataset_036	T036	125	1	1	12.6544	1.29555	2.10106	((((((((21_0_0:0.04886122,81_0_0:0.08703638):0.00350697,58_0_0:0.00205587):0.02166357,80_0_0:0.12539654):0.66082231,(((((10_26_0:0.08908181,37_26_0:0.09844850):0.01739913,(27_26_0:0.00720631,92_26_0:0.01489108):0.02747207):0.00711285,(40_26_0:0.04861524,(7_26_0:0.00328272,(5_26_0:0.00046260,3_26_0:0.00127055):0.00026857):0.05245452):0.00128875):0.16117118,((((7_0_0:0.00517172,(5_0_0:0.00273514,3_0_0:0.00106179):0.00073189):0.04617846,40_0_0:0.01123470):0.00185355,((92_0_0:0.00398146,27_0_0:0.00317179):0.00460805,((10_29_0:0.05149751,37_29_0:0.08566628):0.00369292,(10_0_0:0.02212400,37_0_0:0.01824388):0.02652840):0.00233921):0.00118913):0.12766850,(((10_27_0:0.04634236,37_27_0:0.01642418):0.00943535,(92_27_0:0.00344841,27_27_0:0.00791958):0.00152824):0.00119495,(40_27_0:0.01028250,(7_27_0:0.00794039,(5_27_0:0.00117245,3_27_0:0.00363458):0.00055345):0.02022298):0.00062324):0.03965151):0.05264567):0.00179131,(((37_28_0:0.02638664,(27_28_0:0.00450923,92_28_0:0.00710116):0.02052451):0.00674603,(40_28_0:0.16138650,((3_28_0:0.00760889,5_28_0:0.00136397):0.00043096,(7_28_0:0.00029165,7_31_0:0.00057709):0.00076520):0.00397882):0.00174245):0.00478579,((40_25_0:0.01958828,((7_25_0:0.00254611,7_30_0:0.00030197):0.00127937,(3_25_0:0.00314651,5_25_0:0.00162554):0.00011786):0.10275131):0.00119547,((37_25_0:0.01648824,10_25_0:0.02156907):0.01974078,(92_25_0:0.00583274,27_25_0:0.00426586):0.00691475):0.00166886):0.00472961):0.17255215):0.04771402):0.14001631,((6_0_0:0.01524076,66_0_0:0.01947728):0.12846144,(64_0_0:0.13613954,(20_0_0:0.00341954,90_0_0:0.00503657):0.14193480):0.12624558):0.02239897):0.23090958,(((((82_8_0:0.01077977,82_3_0:0.00168922):0.01487874,(61_3_0:0.03618575,(28_3_0:0.00317568,22_3_0:0.01245569):0.02613812):0.03867921):0.21091381,(17_0_0:0.04798171,(17_5_0:0.02433097,17_4_0:0.03944604):0.01352663):0.35228473):0.05949070,((((((49_13_0:0.00222247,59_13_0:0.00567572):0.00854996,((46_13_0:0.00381188,14_13_0:0.00592286):0.00616409,53_13_0:0.00439248):0.00026377):0.00353266,((49_12_0:0.01517800,59_12_0:0.00946728):0.00225840,((14_12_0:0.00185207,46_12_0:0.00703762):0.01215808,53_12_0:0.00283358):0.00018243):0.01679787):0.04080401,(((14_11_0:0.00419186,46_11_0:0.00945038):0.00363131,53_11_0:0.01156115):0.00026580,(59_11_0:0.01092879,49_11_0:0.00038758):0.00387954):0.04724217):0.00243418,(53_10_0:0.01258163,(46_10_0:0.01379043,14_10_0:0.00292789):0.01176882):0.03491371):0.05158108,43_10_0:0.50285584):0.40690361):0.00791239,((63_21_0:0.02071588,72_21_0:0.01097248):0.02547855,29_21_0:0.01938912):0.72566200):0.00274912):0.04425024,((((((25_14_0:0.02416121,(93_14_0:0.07581940,1_14_0:0.00615228):0.02546751):0.04102189,77_14_0:0.00632602):0.06700654,(77_17_0:0.24651835,((1_17_0:0.02217440,93_17_0:0.04045328):0.03197327,25_17_0:0.04554145):0.03709856):0.03371842):0.01466030,(77_15_0:0.06499340,(25_15_0:0.07375883,(1_15_0:0.00257661,93_15_0:0.13194983):0.04908860):0.02658140):0.11910027):0.02476626,((77_2_0:0.21090420,((93_2_0:0.09121027,1_2_0:0.02795499):0.04552080,(25_18_0:0.02333729,25_2_0:0.04927896):0.01553438):0.04065576):0.09762908,(((44_19_0:0.00170335,34_19_0:0.00677389):0.05871616,(89_20_0:0.02479598,89_19_0:0.01114026):0.03453857):0.26824954,((((72_23_0:0.03171195,63_23_0:0.03023617):0.00715691,(72_24_0:0.04081202,63_24_0:0.01361333):0.00670940):0.02892944,29_23_0:0.01263808):0.01303854,(63_22_0:0.02992364,72_22_0:0.02744149):0.08866573):0.05084924):0.33473898):0.06192701):0.03437786,(((82_7_0:0.15560786,82_9_0:0.03447039):0.05504840,79_2_0:0.10737884):0.02212881,(17_2_0:0.10571608,17_6_0:0.15610051):0.46473261):0.25191785):0.02691154):0.09415819,((85_0_0:0.20708934,((((78_0_0:0.00389060,69_0_0:0.03219266):0.00124201,(41_1_0:0.03028198,41_0_0:0.01098705):0.00004409):0.02544907,73_0_0:0.08898284):0.02961445,48_0_0:0.03309586):0.10898260):0.17744381,((33_0_0:0.11958649,32_0_0:0.01993480):0.01064412,57_0_0:0.03273921):0.22054868):0.19061450);

