Tree file : INDELible V1.03 (best viewed cut and paste in e.g. excel)

N.B. Simulation blocks with no random trees will have their trees printed for the first replicate only.

FILE	TREE	NTAXA	REP	PART	LENGTH	DEPTH	MAX PAIRWISE DISTANCE	TREE STRING
dataset_035	T035	20	1	1	4.3826	1.35621	2.18764	((20_0_0:0.30544838,(((((9_0_0:0.00008327,13_0_0:0.00001977):0.01420680,7_0_0:0.01619035):0.02846956,((18_0_0:0.00387252,8_0_0:0.00930082):0.04830146,19_0_0:0.06114231):0.02103348):0.34442175,(((10_0_0:0.00122178,(12_0_0:0.00235144,4_0_0:0.00143905):0.00471168):0.00373838,5_0_0:0.02285872):0.18291591,(17_0_0:0.00918117,11_0_0:0.01927127):0.05077970):0.59916795):0.03623963,(16_0_0:0.35449013,(15_0_0:0.06068759,(14_0_0:0.10434457,6_0_0:0.18448685):0.01919754):0.03403436):0.92816129):0.00850312):0.06505761,((2_0_0:0.00208022,3_0_0:0.00513660):0.00447546,1_0_0:0.00375820):0.82181744);

dataset_036	T036	20	1	1	2.6173	0.772944	1.0774	(((((5_0_0:0.02493885,(10_0_0:0.00409619,(12_0_0:0.00097756,4_0_0:0.00172497):0.00276073):0.01335855):0.11613707,(11_0_0:0.01211531,17_0_0:0.01014215):0.17699917):0.39875260,(((18_0_0:0.01457951,8_0_0:0.01659272):0.01873065,(7_0_0:0.01330199,(9_0_0:0.00004069,13_0_0:0.00008157):0.01429160):0.00935669):0.10332932,19_0_0:0.09764378):0.18032891):0.02504567,((((14_0_0:0.07530109,6_0_0:0.02770741):0.02188733,15_0_0:0.08205447):0.07159989,16_0_0:0.23559048):0.06071122,(1_0_0:0.00447057,(2_0_0:0.00395301,3_0_0:0.00327888):0.00208143):0.19696378):0.16818233):0.16003147,20_0_0:0.24816257);

dataset_037	T037	20	1	1	2.59156	0.747918	1.2096	(((((17_0_0:0.00886331,11_0_0:0.00795732):0.02790097,(5_0_0:0.02450677,((4_0_0:0.00289552,12_0_0:0.00297471):0.00366566,10_0_0:0.00174002):0.00930291):0.15517533):0.08269431,(7_0_0:0.14886741,(6_0_0:0.02684933,19_0_0:0.02949621):0.08037851):0.09809200):0.18218169,20_0_0:0.43588810):0.01712777,((((18_0_0:0.01806299,8_0_0:0.00430983):0.01201861,14_0_0:0.01836176):0.04757908,15_0_0:0.08996664):0.24499325,((1_0_0:0.00257116,(2_0_0:0.00219120,3_0_0:0.00487667):0.00575350):0.04182398,(16_0_0:0.00603543,(13_0_0:0.00013775,9_0_0:0.00010024):0.00433876):0.53729648):0.16254910):0.04203650);

dataset_038	T038	20	1	1	1.84911	0.546164	0.875465	(((((17_0_0:0.00472251,11_0_0:0.00601753):0.02034946,(((2_0_0:0.00293122,3_0_0:0.00218128):0.00119563,1_0_0:0.00185137):0.02087612,((10_0_0:0.00196573,(4_0_0:0.00155753,12_0_0:0.00161250):0.00381295):0.00278544,5_0_0:0.01797226):0.02384056):0.03017223):0.12222659,(((13_0_0:0.00004626,9_0_0:0.00006716):0.00674729,7_0_0:0.00636155):0.12402352,((18_0_0:0.00553230,8_0_0:0.00502620):0.09938104,19_0_0:0.03911502):0.02382928):0.31620090):0.03337907,(16_0_0:0.24326582,((6_0_0:0.04521809,14_0_0:0.03427772):0.01391949,15_0_0:0.07722987):0.02705151):0.15178087):0.06574582,20_0_0:0.26484135);

dataset_039	T039	20	1	1	0.724951	0.197089	0.344592	((((18_0_0:0.00363652,8_0_0:0.00687744):0.04122060,(3_0_0:0.00198470,2_0_0:0.00217296):0.04428281):0.01535146,((19_0_0:0.00518092,17_0_0:0.00362641):0.03062043,(14_0_0:0.02607356,(20_0_0:0.00930254,((6_0_0:0.00086159,1_0_0:0.00037758):0.00178752,15_0_0:0.00306552):0.00922941):0.01813818):0.00258508):0.01985968):0.08405351,(((9_0_0:0.00004518,13_0_0:0.00002728):0.00655552,7_0_0:0.00468565):0.09526496,(16_0_0:0.08938329,(11_0_0:0.01755892,((10_0_0:0.00120350,(4_0_0:0.00101568,12_0_0:0.00147064):0.00149323):0.00254325,5_0_0:0.01437571):0.01195507):0.03937896):0.05291765):0.05478768);

dataset_040	T040	20	1	1	4.79323	1.6648	2.67424	(((16_0_0:1.25026652,(((19_0_0:0.06894289,((8_0_0:0.00653338,18_0_0:0.00375308):0.01740236,((13_0_0:0.00005163,9_0_0:0.00005060):0.02038166,7_0_0:0.01079997):0.05542618):0.12735446):0.02980989,6_0_0:0.73943704):0.03491432,(((5_0_0:0.04898516,(10_0_0:0.00393906,(12_0_0:0.00095503,4_0_0:0.00154787):0.00263963):0.00347897):0.00320122,14_0_0:0.01072752):0.13795614,(11_0_0:0.00526112,17_0_0:0.00264761):0.07129537):0.02628679):0.64961970):0.13509990,(1_0_0:0.00112508,(3_0_0:0.00186314,2_0_0:0.00251494):0.00101762):0.74280754):0.10573404,(15_0_0:0.04196002,20_0_0:0.04322054):0.38422317);

dataset_041	T041	20	1	1	4.19514	1.68546	2.33026	((20_0_0:0.62428703,(((((9_0_0:0.00002187,13_0_0:0.00004834):0.01481507,7_0_0:0.01966004):0.20501456,(19_0_0:0.01884198,18_0_0:0.08262673):0.04217774):0.50305483,((15_0_0:0.01531568,(6_0_0:0.18090986,14_0_0:0.16384199):0.03184774):0.04864694,16_0_0:1.41082668):0.19170613):0.01149964,((5_0_0:0.05054038,(10_0_0:0.00467020,(12_0_0:0.00306938,4_0_0:0.00074083):0.01309219):0.00491936):0.08787549,((8_0_0:0.00051084,17_0_0:0.00004602):0.01015098,11_0_0:0.00462321):0.02170420):0.12178471):0.07004636):0.00138308,(1_0_0:0.00370074,(2_0_0:0.00156577,3_0_0:0.00152410):0.00868207):0.21937175);

dataset_042	T042	20	1	1	2.01084	0.520416	0.898165	((1_0_0:0.00254424,(3_0_0:0.00163194,2_0_0:0.00355088):0.00204005):0.37215845,(((20_0_0:0.09174329,((((12_0_0:0.00153584,4_0_0:0.00129811):0.00257737,10_0_0:0.00351424):0.00317261,5_0_0:0.01875940):0.08187613,((11_0_0:0.01410539,17_0_0:0.00635470):0.05023646,(14_0_0:0.03523336,16_0_0:0.07283137):0.03114550):0.00159700):0.06053326):0.04713933,(((13_0_0:0.00004009,9_0_0:0.00005516):0.01054928,7_0_0:0.00762471):0.15604677,((18_0_0:0.00663178,8_0_0:0.00433052):0.06119952,19_0_0:0.07290087):0.03306507):0.11848252):0.11095136,(15_0_0:0.08689900,6_0_0:0.06256090):0.24959069):0.12433100);

dataset_043	T043	20	1	1	1.85913	0.521115	0.879504	(((20_0_0:0.15278181,16_0_0:0.19314616):0.04468558,(((10_0_0:0.00312323,(4_0_0:0.00202666,12_0_0:0.00186861):0.00261657):0.00227787,5_0_0:0.01240929):0.05536137,(11_0_0:0.01470638,17_0_0:0.00927565):0.05501121):0.09256101):0.12055786,((((18_0_0:0.00593491,8_0_0:0.00815078):0.06944175,19_0_0:0.05598930):0.03283136,((15_0_0:0.01321044,(1_0_0:0.00216213,(2_0_0:0.00396249,3_0_0:0.00309127):0.00115664):0.01129130):0.00317436,((13_0_0:0.00006103,9_0_0:0.00003927):0.01106861,7_0_0:0.01002670):0.01011969):0.16610227):0.23098328,(14_0_0:0.09430977,6_0_0:0.08871153):0.17211972):0.10277964);

dataset_044	T044	20	1	1	1.1946	0.282734	0.542495	((((2_0_0:0.00476384,3_0_0:0.00249106):0.00151765,1_0_0:0.00179169):0.24227292,(((16_0_0:0.02713957,14_0_0:0.01424413):0.03277277,15_0_0:0.05788582):0.03996383,(((((12_0_0:0.00142624,4_0_0:0.00099040):0.00219166,10_0_0:0.00117130):0.00299260,5_0_0:0.01319226):0.06835216,(17_0_0:0.00798203,11_0_0:0.00880551):0.03640003):0.02504889,20_0_0:0.05267951):0.04688429):0.06441274):0.03418005,((((13_0_0:0.00003449,9_0_0:0.00004084):0.00170819,6_0_0:0.00306274):0.00719812,7_0_0:0.00579597):0.10596547,(19_0_0:0.03719209,(18_0_0:0.00765415,8_0_0:0.00683532):0.06575167):0.01827396):0.14353425);

dataset_045	T045	20	1	1	2.72223	0.875373	1.36224	((((((10_0_0:0.00091138,(12_0_0:0.00006248,4_0_0:0.00116251):0.00102590):0.00750714,5_0_0:0.04704727):0.04024796,(11_0_0:0.01259572,17_0_0:0.00685881):0.13233512):0.09576949,(((3_0_0:0.00530263,2_0_0:0.00222563):0.00303138,1_0_0:0.00205867):0.16141919,19_0_0:0.02828649):0.05115388):0.27054922,(16_0_0:0.11784458,((6_0_0:0.04030051,14_0_0:0.04326638):0.05912079,15_0_0:0.35680610):0.15347382):0.29372822):0.07136494,(((7_0_0:0.01319536,(9_0_0:0.00003637,13_0_0:0.00003146):0.01508257):0.05966557,(8_0_0:0.00668955,18_0_0:0.00935322):0.10162831):0.02421778,20_0_0:0.28966730):0.19720391);

dataset_046	T046	20	1	1	1.923	0.649695	1.02979	((((14_0_0:0.04358867,(6_0_0:0.04828539,15_0_0:0.01731423):0.02540627):0.10001866,(16_0_0:0.07320081,(7_0_0:0.00656734,(9_0_0:0.00008269,13_0_0:0.00002313):0.01186287):0.10875332):0.12944656):0.10774614,((19_0_0:0.10754508,(18_0_0:0.01806310,8_0_0:0.00671123):0.05680160):0.08486460,((((12_0_0:0.00291108,4_0_0:0.00068210):0.00042132,10_0_0:0.00199338):0.00333679,5_0_0:0.00629014):0.04630412,(11_0_0:0.00650715,17_0_0:0.00790596):0.03177451):0.09253345):0.02494285):0.02219817,(((3_0_0:0.00115405,2_0_0:0.00824900):0.00330298,1_0_0:0.00527118):0.10644244,20_0_0:0.07279461):0.53170098);

dataset_047	T047	20	1	1	1.54329	0.334211	0.589943	(((20_0_0:0.10643661,((8_0_0:0.00635055,18_0_0:0.00750951):0.07152836,(7_0_0:0.00656096,(19_0_0:0.00529529,(13_0_0:0.00004201,9_0_0:0.00005352):0.00595343):0.00262169):0.08008764):0.14492109):0.05791003,(16_0_0:0.19793820,(15_0_0:0.07904472,(6_0_0:0.07330208,14_0_0:0.04646441):0.01017376):0.04371898):0.09612878):0.04014402,(((3_0_0:0.00196257,2_0_0:0.00318895):0.00134364,1_0_0:0.00253062):0.12696091,((17_0_0:0.00618966,11_0_0:0.00896818):0.05699691,((10_0_0:0.00178320,(4_0_0:0.00116109,12_0_0:0.00177329):0.00208446):0.00288253,5_0_0:0.01180977):0.04170295):0.07346326):0.11630345);

dataset_048	T048	20	1	1	1.29221	0.363482	0.709587	(((2_0_0:0.00212560,3_0_0:0.00240942):0.00134994,1_0_0:0.00173248):0.35972235,(((16_0_0:0.03441276,(((7_0_0:0.00460475,(13_0_0:0.00002659,9_0_0:0.00002829):0.00337175):0.00479999,(17_0_0:0.00202231,11_0_0:0.00587747):0.00776586):0.01460236,((10_0_0:0.00063394,(12_0_0:0.00056140,4_0_0:0.00052715):0.00145731):0.00454516,5_0_0:0.01099493):0.01141958):0.05840725):0.06238636,19_0_0:0.18329211):0.02573806,((20_0_0:0.04454897,(14_0_0:0.01899304,15_0_0:0.02471641):0.01117743):0.00268732,(6_0_0:0.03330172,(8_0_0:0.00586515,18_0_0:0.00613368):0.03327722):0.01453366):0.27951022):0.01265018);

dataset_049	T049	20	1	1	2.72373	0.722334	1.37023	((20_0_0:0.22277012,16_0_0:0.54956708):0.17276677,(11_0_0:0.34985270,(((7_0_0:0.01080913,(13_0_0:0.00003192,9_0_0:0.00006306):0.01260473):0.16348622,((8_0_0:0.00690962,18_0_0:0.00746166):0.06930411,19_0_0:0.05124004):0.01300287):0.03299458,(((2_0_0:0.00725571,3_0_0:0.00594168):0.00326711,1_0_0:0.00252498):0.08561468,((14_0_0:0.11432459,6_0_0:0.09867806):0.02958689,(15_0_0:0.07276068,(5_0_0:0.02397840,(10_0_0:0.00328981,(12_0_0:0.00268129,(17_0_0:0.00008983,4_0_0:0.00021113):0.00108328):0.00320476):0.00637777):0.09780392):0.03594066):0.02222758):0.00528152):0.23366432):0.20508137);

dataset_050	T050	20	1	1	1.86959	0.897466	1.05379	(((((5_0_0:0.02639511,(10_0_0:0.00020960,(12_0_0:0.00135539,4_0_0:0.00037654):0.00024920):0.00433379):0.00456238,(11_0_0:0.00548532,17_0_0:0.06702253):0.06282558):0.00546845,(((8_0_0:0.00419675,18_0_0:0.00249762):0.02706839,19_0_0:0.06775296):0.00611163,(7_0_0:0.00307764,(13_0_0:0.00006564,9_0_0:0.00000733):0.00286152):0.00005668):0.25679266):0.10341483,((((2_0_0:0.00124087,3_0_0:0.00001133):0.00131634,1_0_0:0.00085021):0.16667411,(15_0_0:0.01180372,(14_0_0:0.11870097,6_0_0:0.45643276):0.00017057):0.00000312):0.00691628,16_0_0:0.01853193):0.15619705):0.27774657,20_0_0:0.00080294);

dataset_051	T051	20	1	1	3.13128	0.784453	1.51017	(((14_0_0:0.04554546,19_0_0:0.03637429):0.01710449,((2_0_0:0.00566493,3_0_0:0.00162014):0.00307977,1_0_0:0.00645286):0.05238823):0.72180274,((20_0_0:0.27928897,(16_0_0:0.15317321,(6_0_0:0.15479486,15_0_0:0.09581560):0.05416413):0.03033089):0.21161596,(((8_0_0:0.00846293,18_0_0:0.00876743):0.07922203,(7_0_0:0.00681690,(13_0_0:0.00004455,9_0_0:0.00007762):0.01658571):0.23005609):0.35648299,((((4_0_0:0.00279769,12_0_0:0.00275518):0.00364983,10_0_0:0.00284047):0.00287305,5_0_0:0.01954785):0.07542905,(11_0_0:0.00550749,17_0_0:0.01526985):0.09736225):0.20499958):0.09691866):0.02559679);

dataset_052	T052	20	1	1	1.76662	0.621005	0.858139	((20_0_0:0.13822153,(((8_0_0:0.00438623,18_0_0:0.02203149):0.08577352,((13_0_0:0.00010748,9_0_0:0.00008037):0.01082212,7_0_0:0.02622395):0.09279856):0.08070816,(((15_0_0:0.03944275,(6_0_0:0.03985580,14_0_0:0.10033888):0.03608168):0.01877463,(((19_0_0:0.00253857,17_0_0:0.00721216):0.00340681,11_0_0:0.00765474):0.07474179,((10_0_0:0.00077512,(4_0_0:0.00178310,12_0_0:0.00373491):0.00225124):0.00031575,5_0_0:0.02187077):0.04172161):0.02307256):0.01837376,16_0_0:0.37038588):0.19761003):0.03493098):0.01807813,((2_0_0:0.00719371,3_0_0:0.00117161):0.00078742,1_0_0:0.00221040):0.22915307);

dataset_053	T053	20	1	1	2.03619	0.495122	0.763678	((1_0_0:0.00220674,(2_0_0:0.00366648,3_0_0:0.00459809):0.00248864):0.21080568,(((16_0_0:0.38715964,((7_0_0:0.00815950,(9_0_0:0.00008799,13_0_0:0.00001832):0.00568081):0.09479073,((((18_0_0:0.01305808,8_0_0:0.00553630):0.09450239,19_0_0:0.07465713):0.00459818,(14_0_0:0.03500436,6_0_0:0.04881619):0.00875047):0.00844659,15_0_0:0.09595213):0.01037073):0.24554275):0.00514051,((((4_0_0:0.00097843,12_0_0:0.00204846):0.00235321,10_0_0:0.00237976):0.00394252,5_0_0:0.01925464):0.08135504,(17_0_0:0.00537292,11_0_0:0.00739864):0.03995293):0.12729075):0.08777340,20_0_0:0.27100339):0.01504853);

dataset_054	T054	20	1	1	1.65865	0.365275	0.728058	(((16_0_0:0.13901135,(14_0_0:0.04117992,6_0_0:0.05802290):0.06812127):0.19471396,(((17_0_0:0.00771340,11_0_0:0.01322139):0.06887498,(5_0_0:0.01776544,((12_0_0:0.00124419,4_0_0:0.00132991):0.00175659,10_0_0:0.00170507):0.00329232):0.06990167):0.10503450,(20_0_0:0.03768287,(9_0_0:0.00005799,13_0_0:0.00005481):0.08415608):0.05377687):0.14667729):0.02340397,(((((1_0_0:0.00203692,7_0_0:0.00173117):0.00030520,(2_0_0:0.00249921,3_0_0:0.00191591):0.00227781):0.01526227,(18_0_0:0.00650735,8_0_0:0.00638607):0.01994201):0.03518432,15_0_0:0.04077514):0.02667593,19_0_0:0.08148248):0.27696584);

dataset_055	T055	20	1	1	1.55851	0.40846	0.675239	((((16_0_0:0.19739677,(14_0_0:0.07355213,6_0_0:0.04497277):0.05936274):0.04533446,((((12_0_0:0.00105746,4_0_0:0.00065639):0.00050274,10_0_0:0.00091902):0.00279897,5_0_0:0.01213902):0.04964994,(11_0_0:0.00433234,17_0_0:0.00522232):0.06774929):0.05220704):0.03828259,20_0_0:0.20892126):0.12744667,(((2_0_0:0.00215022,3_0_0:0.00105378):0.00143014,1_0_0:0.00230978):0.14206364,(((9_0_0:0.00003562,13_0_0:0.00002291):0.00339546,7_0_0:0.00425826):0.07032295,((15_0_0:0.01057488,(18_0_0:0.00775735,8_0_0:0.00589001):0.00432473):0.05144655,19_0_0:0.05572291):0.02255523):0.16109460):0.01960017);

dataset_056	T056	20	1	1	1.18029	0.31837	0.588899	(((((14_0_0:0.00749970,(8_0_0:0.01898885,18_0_0:0.00068638):0.01315993):0.02225869,(7_0_0:0.00536253,(9_0_0:0.00000983,13_0_0:0.00008556):0.00050006):0.07406184):0.09508364,(16_0_0:0.10024077,(((11_0_0:0.00789269,17_0_0:0.00049797):0.01161315,(5_0_0:0.00050584,(10_0_0:0.00039948,(4_0_0:0.00204484,12_0_0:0.00051978):0.00309654):0.00997542):0.04261616):0.00919902,((15_0_0:0.00053044,20_0_0:0.02379522):0.08956040,6_0_0:0.11329536):0.01312242):0.01047810):0.05121607):0.05595508,19_0_0:0.05032830):0.07424312,((2_0_0:0.00010684,3_0_0:0.00181387):0.00199220,1_0_0:0.00083549):0.26672221);

dataset_057	T057	20	1	1	0.814168	0.177768	0.31229	((((3_0_0:0.00051279,2_0_0:0.00135127):0.00109202,1_0_0:0.00199115):0.00898646,14_0_0:0.02087161):0.11364997,(20_0_0:0.14157398,((((8_0_0:0.00141673,18_0_0:0.00425231):0.07810761,((9_0_0:0.00002533,13_0_0:0.00000691):0.00181466,7_0_0:0.00242735):0.02149067):0.04735697,((17_0_0:0.00545314,11_0_0:0.00786928):0.02775385,(5_0_0:0.00601795,((4_0_0:0.00095108,12_0_0:0.00048367):0.00039233,10_0_0:0.00085488):0.00205825):0.02585404):0.06151610):0.01370927,((19_0_0:0.00643007,16_0_0:0.01844880):0.04721371,(6_0_0:0.03053316,15_0_0:0.01966670):0.01981835):0.03787398):0.00423260):0.03010943);

dataset_058	T058	20	1	1	1.38514	0.339992	0.654712	((7_0_0:0.10380092,((8_0_0:0.00364730,18_0_0:0.00522463):0.06999130,(19_0_0:0.06911879,(20_0_0:0.00968304,(1_0_0:0.00203500,(2_0_0:0.00369149,3_0_0:0.00217432):0.00205199):0.00575209):0.04179151):0.02299071):0.02788158):0.22000105,(((9_0_0:0.00004978,13_0_0:0.00002254):0.00028778,16_0_0:0.00041824):0.21622265,(((5_0_0:0.01499681,(10_0_0:0.00163404,(12_0_0:0.00062131,4_0_0:0.00259210):0.00302115):0.00510817):0.10723453,(17_0_0:0.00954335,11_0_0:0.01060592):0.05356764):0.03840164,(15_0_0:0.07883455,(14_0_0:0.03425626,6_0_0:0.04667677):0.02134743):0.01701127):0.03477216):0.09807895);

dataset_059	T059	20	1	1	0.911523	0.231257	0.41934	((15_0_0:0.04156595,(14_0_0:0.02899017,6_0_0:0.04729995):0.00939462):0.13138905,(((19_0_0:0.00257558,16_0_0:0.01230097):0.10949741,(1_0_0:0.00170259,(2_0_0:0.00091481,3_0_0:0.00085962):0.00092345):0.09513475):0.00932429,((((11_0_0:0.01144784,17_0_0:0.00420247):0.00080049,20_0_0:0.00343936):0.02389518,(((4_0_0:0.00113653,12_0_0:0.00100645):0.00193168,10_0_0:0.00037414):0.00056796,5_0_0:0.01299175):0.01697204):0.05456418,((7_0_0:0.00949041,(13_0_0:0.00001453,9_0_0:0.00004089):0.00412843):0.10846289,(8_0_0:0.00531188,18_0_0:0.00407053):0.04149658):0.07152974):0.04035149):0.00142197);

dataset_060	T060	20	1	1	0.941778	0.215278	0.408201	(((((11_0_0:0.02198625,17_0_0:0.00811126):0.09476507,(16_0_0:0.07454261,20_0_0:0.05103465):0.03534999):0.01221919,(14_0_0:0.01005959,((2_0_0:0.00493117,3_0_0:0.00501943):0.00194121,1_0_0:0.00179318):0.00062195):0.05831094):0.00533355,((((4_0_0:0.00210614,12_0_0:0.00145968):0.00214508,10_0_0:0.00306684):0.00353650,5_0_0:0.01806990):0.03221496,(7_0_0:0.00938953,(13_0_0:0.00007250,9_0_0:0.00005665):0.00846707):0.05402711):0.06872811):0.05861908,((6_0_0:0.03018306,(19_0_0:0.01420158,15_0_0:0.01989327):0.00822091):0.00284739,(8_0_0:0.00678869,18_0_0:0.00747732):0.02193852):0.18224781);

dataset_061	T061	20	1	1	1.04418	0.312182	0.572418	(((((6_0_0:0.02989172,((18_0_0:0.00320481,7_0_0:0.00266223):0.00304568,8_0_0:0.01164578):0.00617203):0.06356700,19_0_0:0.04565823):0.03645057,(9_0_0:0.00005851,13_0_0:0.00005017):0.07562762):0.03699311,((15_0_0:0.01554884,(11_0_0:0.01836135,17_0_0:0.01179601):0.00595812):0.01219028,(20_0_0:0.01159291,16_0_0:0.02792815):0.04523951):0.05845589):0.14527927,((2_0_0:0.00225901,3_0_0:0.00241617):0.07415050,((1_0_0:0.00053988,14_0_0:0.00164283):0.02447420,(5_0_0:0.01920577,(10_0_0:0.00306532,(4_0_0:0.00127964,12_0_0:0.00195279):0.00144128):0.00643951):0.00859794):0.04566455):0.18367004);

dataset_062	T062	20	1	1	2.5943	1.28098	1.7862	(((((13_0_0:0.00002450,9_0_0:0.00006366):0.01785411,7_0_0:0.01236779):0.15253100,19_0_0:0.01302198):0.31660359,(1_0_0:0.00582329,(2_0_0:0.00021581,3_0_0:0.00126818):0.00045057):1.22301505):0.05213969,(((15_0_0:0.03462157,((14_0_0:0.00493496,(8_0_0:0.01158939,18_0_0:0.00587737):0.02329998):0.00041337,6_0_0:0.03764913):0.06105956):0.00111931,16_0_0:0.02424030):0.37809076,((5_0_0:0.00003458,((12_0_0:0.00089346,4_0_0:0.00222303):0.00129197,10_0_0:0.00354463):0.00646126):0.06925874,(20_0_0:0.00001334,(17_0_0:0.00836958,11_0_0:0.00520727):0.00133770):0.03294465):0.05713868):0.02730160);

dataset_063	T063	20	1	1	1.61371	0.392324	0.636928	(((16_0_0:0.17931503,((((((4_0_0:0.00120647,12_0_0:0.00074923):0.00209824,10_0_0:0.00150037):0.00328312,5_0_0:0.00957752):0.06471938,(17_0_0:0.00598376,11_0_0:0.00926399):0.02007004):0.02374311,(15_0_0:0.11024552,(14_0_0:0.02725429,6_0_0:0.07617029):0.02466607):0.01279912):0.06079954,((7_0_0:0.00506188,(13_0_0:0.00004160,9_0_0:0.00004058):0.00726716):0.06281401,((8_0_0:0.00559077,18_0_0:0.00322393):0.02831997,19_0_0:0.03777792):0.02064131):0.23439181):0.02403758):0.04620194,20_0_0:0.26217437):0.01756954,((3_0_0:0.00147032,2_0_0:0.00366980):0.00147916,1_0_0:0.00282939):0.21566401);

dataset_064	T064	20	1	1	1.29664	0.459124	0.805149	((20_0_0:0.37147135,((((6_0_0:0.00064875,14_0_0:0.01219800):0.00020571,15_0_0:0.18401317):0.04344621,16_0_0:0.00023733):0.00145197,((((9_0_0:0.00001762,13_0_0:0.00018230):0.00000000,7_0_0:0.00309426):0.17523709,((18_0_0:0.00882726,8_0_0:0.00616229):0.03443175,19_0_0:0.00000978):0.00176373):0.21682815,((11_0_0:0.00075260,17_0_0:0.00181159):0.01250745,(((12_0_0:0.00089607,4_0_0:0.00025128):0.00282773,10_0_0:0.00365913):0.00017872,5_0_0:0.00033341):0.09046125):0.01244652):0.00390081):0.03461695):0.02544658,(1_0_0:0.01648797,(3_0_0:0.00844749,2_0_0:0.01254126):0.00005239):0.00879300);

dataset_065	T065	20	1	1	0.970788	0.23221	0.456064	((((2_0_0:0.00953686,3_0_0:0.00424127):0.00163998,1_0_0:0.00323296):0.09360896,(((7_0_0:0.01639217,(13_0_0:0.00007568,9_0_0:0.00009000):0.00820422):0.01869859,14_0_0:0.01304366):0.06105492,((((19_0_0:0.01150484,(5_0_0:0.00327987,20_0_0:0.00145085):0.01346685):0.00743656,((4_0_0:0.00194694,12_0_0:0.00350796):0.00418541,10_0_0:0.00271816):0.00583278):0.01145367,16_0_0:0.05148040):0.07719056,((15_0_0:0.03053721,(17_0_0:0.01430183,11_0_0:0.01904610):0.03688902):0.03201879,6_0_0:0.07139842):0.00605455):0.01982642):0.02147242):0.06224046,(8_0_0:0.01034610,18_0_0:0.00787555):0.21350718);

dataset_066	T066	20	1	1	2.04416	0.726063	1.10942	(((((11_0_0:0.01399270,17_0_0:0.00643023):0.03692531,((5_0_0:0.01391504,((4_0_0:0.00167888,12_0_0:0.00098175):0.00113556,10_0_0:0.00210630):0.00677673):0.02105749,20_0_0:0.02613953):0.03509687):0.00155249,((3_0_0:0.00246524,2_0_0:0.00391175):0.00268118,1_0_0:0.00223405):0.04994388):0.25673428,(((8_0_0:0.00354826,18_0_0:0.00911583):0.10592794,19_0_0:0.07761637):0.03123105,(7_0_0:0.01065294,(13_0_0:0.00006926,9_0_0:0.00005953):0.01463568):0.13343655):0.16518938):0.05499722,(((15_0_0:0.00958219,14_0_0:0.01104456):0.03356351,6_0_0:0.07374850):0.09791795,16_0_0:0.39370240):0.33236033);

dataset_067	T067	20	1	1	1.97926	0.449331	0.896967	((1_0_0:0.00133213,(2_0_0:0.00164527,3_0_0:0.00107699):0.00190751):0.44577850,(((((9_0_0:0.00002228,13_0_0:0.00002352):0.01521366,7_0_0:0.00158022):0.16146769,((18_0_0:0.00665951,8_0_0:0.00811078):0.05106178,19_0_0:0.03348358):0.01554115):0.10446084,((15_0_0:0.05920062,(6_0_0:0.05570365,14_0_0:0.04996267):0.01471928):0.02429292,16_0_0:0.08319755):0.27887909):0.04884683,(((((4_0_0:0.00199256,12_0_0:0.00080550):0.00142608,10_0_0:0.00315126):0.00586149,5_0_0:0.01067483):0.03698861,(11_0_0:0.01504247,17_0_0:0.00348250):0.03405625):0.06527691,20_0_0:0.17353675):0.13760336):0.02519387);

dataset_068	T068	20	1	1	0.420734	0.140399	0.209121	(((19_0_0:0.01210423,14_0_0:0.01538476):0.03024548,(((15_0_0:0.00580205,((16_0_0:0.01541698,(8_0_0:0.00923241,18_0_0:0.00714623):0.00410375):0.00052011,(20_0_0:0.00533153,(12_0_0:0.00021685,5_0_0:0.00031516):0.01397331):0.00176486):0.00142488):0.01288545,(6_0_0:0.01354708,(7_0_0:0.00884058,(11_0_0:0.00972037,((9_0_0:0.00012198,13_0_0:0.00004424):0.00691126,17_0_0:0.00554087):0.00383040):0.00050291):0.00511216):0.00451324):0.01255805,(1_0_0:0.00194657,(2_0_0:0.00100656,3_0_0:0.00088836):0.00519267):0.12860500):0.00388845):0.00170646,(10_0_0:0.00223365,4_0_0:0.00166678):0.06648791);

dataset_069	T069	20	1	1	2.84301	0.750737	1.25295	((((6_0_0:0.14715604,14_0_0:0.14421750):0.26934887,((((9_0_0:0.00007514,13_0_0:0.00005165):0.00257799,7_0_0:0.00589460):0.10093955,15_0_0:0.17847066):0.05985581,(19_0_0:0.07534467,(8_0_0:0.00127537,18_0_0:0.01222189):0.43456427):0.03003415):0.25552257):0.01138457,((3_0_0:0.00159562,2_0_0:0.00640510):0.00370591,1_0_0:0.00347857):0.20408926):0.00700955,(16_0_0:0.29043233,((17_0_0:0.01681362,(20_0_0:0.00719262,11_0_0:0.01380430):0.01507708):0.01331396,(5_0_0:0.02352460,(10_0_0:0.00574187,(12_0_0:0.00163790,4_0_0:0.00338220):0.00280167):0.01537362):0.14434298):0.21770145):0.11664628);

